mu1,mu2,gap,kappa,mean_income_no_storage,mean_income_with_storage,mean_gain_income,mean_gain_pct,mean_gain_CE,share_storing,mean_s,N,R,store_threshold
0.7500000000000002,0.3500000000000002,0.4,0.8,0.5744578425114479,0.6074020948868479,0.03294425237540016,0.05734842478834518,0.030310193953914252,0.77,0.6428327516130967,100,500,0.01
0.7500000000000002,0.3500000000000002,0.4,0.85,0.5744578425114479,0.6381647543683908,0.063706911856943,0.11089919423558489,0.058557972684932055,0.904,0.836323832006607,100,500,0.01
0.7500000000000002,0.3500000000000002,0.4,0.9,0.5744578425114479,0.6725477900819604,0.09808994757051258,0.1707522124539314,0.09125925759725162,0.958,0.9274177523776531,100,500,0.01
0.7500000000000002,0.3500000000000002,0.4,0.95,0.5744578425114479,0.7086173887823929,0.13415954627094506,0.2335411519219323,0.1257891226447856,0.99,0.9709137056705713,100,500,0.01
0.8000000000000003,0.40000000000000024,0.4,0.8,0.5589991632564202,0.5905550061834363,0.03155584292701621,0.05645060851814671,0.028243736772440915,0.74,0.650256676125152,100,500,0.01
0.8000000000000003,0.40000000000000024,0.4,0.85,0.5589991632564202,0.6198619691680297,0.06086280591160967,0.10887816997246959,0.055738930004659994,0.882,0.8170179253538666,100,500,0.01
0.8000000000000003,0.40000000000000024,0.4,0.9,0.5589991632564202,0.6525945766498279,0.0935954133934078,0.1674339060688485,0.08699729751886741,0.95158,0.9112912912532228,100,500,0.01
0.8000000000000003,0.40000000000000024,0.4,0.95,0.5589991632564202,0.6871641561661861,0.12816499290976593,0.2292758224590503,0.12043669159125774,0.9712,0.9561256812410316,100,500,0.01
0.8500000000000003,0.4500000000000003,0.4,0.8,0.5460781907463965,0.5703151143513614,0.024236923604964978,0.04438361395058246,0.021189547343315848,0.696,0.6079877553856626,100,500,0.01
0.8500000000000003,0.4500000000000003,0.4,0.85,0.5460781907463965,0.5988152015366943,0.05273701079029789,0.09657410181153499,0.04839072567602564,0.84658,0.7983597406163653,100,500,0.01
0.8500000000000003,0.4500000000000003,0.4,0.9,0.5460781907463965,0.6305263484202824,0.08444815767388594,0.15464480930524793,0.07935460157517525,0.92712,0.8985450484119579,100,500,0.01
0.8500000000000003,0.4500000000000003,0.4,0.95,0.5460781907463965,0.6631615677120716,0.1170833769656751,0.2144077147732773,0.11110663473545918,0.982,0.9537341853992546,100,500,0.01
0.9000000000000004,0.5000000000000003,0.4,0.8,0.5318546684584373,0.5544322612598557,0.022577592801418255,0.04245068087268312,0.018267234812212527,0.78026,0.6629571698748521,100,500,0.01
0.9000000000000004,0.5000000000000003,0.4,0.85,0.5318546684584373,0.5834155441905691,0.051560875732131715,0.09694542285674058,0.04658422938647045,0.87168,0.828742822394417,100,500,0.01
0.9000000000000004,0.5000000000000003,0.4,0.9,0.5318546684584373,0.6128013507337893,0.08094668227535179,0.1521969949231071,0.07578200219882879,0.92102,0.8924988887259606,100,500,0.01
0.9000000000000004,0.5000000000000003,0.4,0.95,0.5318546684584373,0.6441059791076945,0.11225131064925709,0.21105636051743729,0.10676765077653334,0.948,0.9330593414038424,100,500,0.01
